ticker,interval_minutes,aligned_bar_utc,article_count,weighted_article_count,avg_word_count,unique_sites
AMZN,15,2018-09-14T14:15:00+00:00,1,0.995842,793.00,1
AMZN,15,2018-09-14T15:30:00+00:00,1,0.993080,624.00,1
AMZN,15,2018-09-14T17:00:00+00:00,1,0.995842,545.00,1
AMZN,15,2018-09-14T17:45:00+00:00,1,0.997919,387.00,1
AMZN,15,2018-09-14T18:30:00+00:00,2,1.987547,552.00,2
AMZN,15,2018-09-14T19:00:00+00:00,1,0.990325,715.00,1
AMZN,15,2018-09-14T19:15:00+00:00,2,1.986164,239.00,2
AMZN,15,2018-09-14T19:45:00+00:00,1,0.998612,2638.00,1
AMZN,15,2018-09-17T12:30:00+00:00,82,44.003483,667.26,29
AMZN,15,2018-09-17T13:15:00+00:00,1,0.994460,933.00,1
AMZN,15,2018-09-17T13:30:00+00:00,1,1.000000,125.00,1
AMZN,15,2018-09-17T14:00:00+00:00,1,0.996534,55.00,1
AMZN,15,2018-09-17T14:30:00+00:00,1,0.991013,503.00,1
AMZN,15,2018-09-17T15:00:00+00:00,2,1.993068,682.00,1
AMZN,15,2018-09-17T15:15:00+00:00,1,0.996534,609.00,1
AMZN,15,2018-09-17T15:30:00+00:00,1,0.997919,836.00,1
AMZN,15,2018-09-17T15:45:00+00:00,2,1.989616,2067.50,1
AMZN,15,2018-09-17T16:30:00+00:00,1,0.997919,216.00,1
AMZN,15,2018-09-17T17:15:00+00:00,1,0.993769,1236.00,1
AMZN,15,2018-09-17T18:00:00+00:00,1,0.997226,49.00,1
AMZN,15,2018-09-17T19:00:00+00:00,2,1.990319,2347.50,2
AMZN,15,2018-09-17T19:15:00+00:00,1,0.993769,2446.00,1
AMZN,15,2018-09-17T19:45:00+00:00,2,1.983404,828.00,2
AMZN,15,2018-09-17T20:00:00+00:00,2,1.991701,411.00,2
AMZN,15,2018-09-17T20:15:00+00:00,1,0.990325,387.00,1
AMZN,15,2018-09-17T20:30:00+00:00,1,0.990325,193.00,1
AMZN,15,2018-09-17T20:45:00+00:00,1,0.991701,352.00,1
AMZN,15,2018-09-18T12:30:00+00:00,45,29.022559,886.80,22
AMZN,15,2018-09-18T13:30:00+00:00,1,0.999306,345.00,1
AMZN,15,2018-09-18T13:45:00+00:00,1,0.993769,155.00,1
AMZN,15,2018-09-18T14:45:00+00:00,3,2.980627,1040.33,3
AMZN,15,2018-09-18T15:00:00+00:00,1,0.990325,611.00,1
AMZN,15,2018-09-18T15:15:00+00:00,1,0.999306,294.00,1
AMZN,15,2018-09-18T15:45:00+00:00,2,1.984785,837.00,2
AMZN,15,2018-09-18T16:30:00+00:00,1,0.999306,974.00,1
AMZN,15,2018-09-18T16:45:00+00:00,1,0.993769,730.00,1
AMZN,15,2018-09-18T18:15:00+00:00,1,0.993769,441.00,1
AMZN,15,2018-09-18T18:30:00+00:00,1,0.992390,971.00,1
AMZN,15,2018-09-18T18:45:00+00:00,1,0.998612,664.00,1
AMZN,15,2018-09-18T19:00:00+00:00,1,0.992390,598.00,1
AMZN,15,2018-09-18T20:30:00+00:00,2,1.992390,1049.50,2
AMZN,15,2018-09-19T12:30:00+00:00,44,28.538996,749.18,17
AMZN,15,2018-09-19T14:00:00+00:00,1,1.000000,1168.00,1
AMZN,15,2018-09-19T14:15:00+00:00,1,0.994460,762.00,1
AMZN,15,2018-09-19T14:30:00+00:00,1,0.996534,707.00,1
AMZN,15,2018-09-19T14:45:00+00:00,1,0.996534,855.00,1
AMZN,15,2018-09-19T15:45:00+00:00,1,0.995842,235.00,1
AMZN,15,2018-09-19T16:45:00+00:00,1,0.993769,511.00,1
AMZN,15,2018-09-19T17:15:00+00:00,1,0.993080,58.00,1
AMZN,15,2018-09-19T17:30:00+00:00,1,0.990325,855.00,1
AMZN,15,2018-09-19T18:00:00+00:00,2,1.982026,500.00,2
AMZN,15,2018-09-19T19:00:00+00:00,2,1.984094,1584.50,2
AMZN,15,2018-09-19T19:15:00+00:00,1,0.993769,708.00,1
AMZN,15,2018-09-19T19:45:00+00:00,2,1.986160,1227.00,2
AMZN,15,2018-09-19T20:00:00+00:00,1,0.990325,768.00,1
AMZN,15,2018-09-20T12:30:00+00:00,34,22.062536,734.56,18
AMZN,15,2018-09-20T12:45:00+00:00,1,0.993769,264.00,1
AMZN,15,2018-09-20T13:00:00+00:00,1,0.997919,2606.00,1
AMZN,15,2018-09-20T13:30:00+00:00,2,1.993761,809.50,2
AMZN,15,2018-09-20T15:15:00+00:00,1,0.995151,617.00,1
AMZN,15,2018-09-20T15:45:00+00:00,1,0.997919,401.00,1
AMZN,15,2018-09-20T16:45:00+00:00,1,0.993769,723.00,1
AMZN,15,2018-09-20T17:45:00+00:00,1,0.991701,901.00,1
AMZN,15,2018-09-20T18:15:00+00:00,1,1.000000,1256.00,1
AMZN,15,2018-09-20T18:30:00+00:00,1,1.000000,459.00,1
AMZN,15,2018-09-20T19:00:00+00:00,1,0.991701,361.00,1
AMZN,15,2018-09-20T19:15:00+00:00,3,2.986163,412.00,3
AMZN,15,2018-09-20T19:45:00+00:00,2,1.991696,588.50,2
AMZN,15,2018-09-20T20:00:00+00:00,1,0.997919,1353.00,1
AMZN,15,2018-09-20T20:30:00+00:00,2,1.990993,545.00,2
AMZN,15,2018-09-20T20:45:00+00:00,1,0.998612,578.00,1
AMZN,15,2018-09-21T12:30:00+00:00,88,55.381624,948.57,20
AMZN,15,2018-09-21T14:00:00+00:00,2,2.000000,1007.00,1
AMZN,15,2018-09-21T14:30:00+00:00,1,0.990325,662.00,1
AMZN,15,2018-09-21T15:00:00+00:00,1,0.998612,867.00,1
AMZN,15,2018-09-21T17:00:00+00:00,4,4.000000,1188.50,1
AMZN,15,2018-09-21T17:15:00+00:00,2,1.995838,334.00,2
AMZN,15,2018-09-21T18:45:00+00:00,1,0.999306,448.00,1
AMZN,15,2018-09-21T19:00:00+00:00,5,4.986156,567.60,5
AMZN,15,2018-09-24T12:30:00+00:00,82,36.341418,910.57,33
AMZN,15,2018-09-24T12:45:00+00:00,1,0.991701,768.00,1
AMZN,15,2018-09-24T13:00:00+00:00,3,2.992374,1065.33,2
AMZN,15,2018-09-24T13:30:00+00:00,1,0.991013,406.00,1
AMZN,15,2018-09-24T13:45:00+00:00,1,0.993080,818.00,1
AMZN,15,2018-09-24T14:45:00+00:00,1,0.991701,838.00,1
AMZN,15,2018-09-24T15:00:00+00:00,1,0.997226,3247.00,1
